ID,site number,site location,cluster name,site acronym,date,month,sample type,Tot N (mg/L (0<mdl)),Diss N (mg/L (0<mdl)),Tot P (ug/L (0<mdl)),Diss P (ug/L (0<mdl)),nitrate_nitrogen,ammonium_nitrogen,dissolved_organic_nitrogen,nutrient comments
1.0048000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","08/07/17 00:00:00","08/07/17 00:00:00",,,3.5849999999999999e-01,,,,,,
1.0049000000000000e+04,"SGPS","Salt Gila",,"Salt Gila","08/07/17 00:00:00","08/07/17 00:00:00",,,3.1469999999999998e-01,,,,,,
1.0050000000000000e+04,"MTO","Mesa Turnout",,"Mesa Turnout","08/07/17 00:00:00","08/07/17 00:00:00",,,2.9409999999999997e-01,,,,,,
1.0051000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","08/07/17 00:00:00","08/07/17 00:00:00",,,3.3950000000000002e-01,,,,,,
1.0052000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","08/07/17 00:00:00","08/07/17 00:00:00",,,3.5770000000000002e-01,,,,,,
1.0053000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","08/07/17 00:00:00","08/07/17 00:00:00",,,3.5589999999999999e-01,,,,,,
1.0054000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","08/07/17 00:00:00","08/07/17 00:00:00",,,3.2819999999999999e-01,,,,,,
1.0055000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","08/07/17 00:00:00","08/07/17 00:00:00",,,3.3420000000000000e-01,,,,,,
1.0056000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","08/07/17 00:00:00","08/07/17 00:00:00",,,3.3900000000000002e-01,,,,,,
1.0057000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","08/07/17 00:00:00","08/07/17 00:00:00",,,3.1719999999999998e-01,,,,,,
1.0058000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","08/07/17 00:00:00","08/07/17 00:00:00",,,3.3119999999999999e-01,,,,,,
1.0059000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","08/07/17 00:00:00","08/07/17 00:00:00",,,3.1490000000000001e-01,,,,,,
1.0060000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","08/07/17 00:00:00","08/07/17 00:00:00",,,3.7830000000000003e-01,,,,,,
1.0061000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","08/07/17 00:00:00","08/07/17 00:00:00",,,7.8139999999999998e-01,,,,,,
1.0062000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","08/07/17 00:00:00","08/07/17 00:00:00",,,3.6830000000000002e-01,,,,,,
1.0063000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","08/07/17 00:00:00","08/07/17 00:00:00",,,3.7900000000000000e-01,,,,,,
1.0064000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","08/07/17 00:00:00","08/07/17 00:00:00",,,4.8740000000000000e-01,,,,,,
1.0065000000000000e+04,"HOC","Head of the Consolidated Canal","az canal",,"08/07/17 00:00:00","08/07/17 00:00:00",,,3.6880000000000002e-01,,,,,,
1.0066000000000000e+04,"MOC","Middle of the Consolidated canal","az canal","Mesa Turnout","08/07/17 00:00:00","08/07/17 00:00:00",,,4.9800000000000000e-01,,,,,,
1.0067000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","08/07/17 00:00:00","08/07/17 00:00:00",,,4.6260000000000001e-01,,,,,,
1.0068000000000000e+04,"HAV","Havasu lake Sample",,"Havasu  ","09/04/17 00:00:00","09/04/17 00:00:00",,,3.9789999999999998e-01,,,,,,
1.0069000000000000e+04,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","09/04/17 00:00:00","09/04/17 00:00:00",,,3.6159999999999998e-01,,,,,,
1.0070000000000000e+04,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","09/04/17 00:00:00","09/04/17 00:00:00",,,3.2919999999999999e-01,,,,,,
1.0071000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","09/04/17 00:00:00","09/04/17 00:00:00",,,,,,,,,
1.0072000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","09/04/17 00:00:00","09/04/17 00:00:00",,,3.5049999999999998e-01,,,,,,
1.0073000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","09/04/17 00:00:00","09/04/17 00:00:00",,,,,,,,,
1.0074000000000000e+04,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","09/04/17 00:00:00","09/04/17 00:00:00",,,,,,,,,
1.0075000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","09/04/17 00:00:00","09/04/17 00:00:00",,,3.2029999999999997e-01,,,,,,
1.0076000000000000e+04,"R9A-DUP","Saguaro Lake near inlet","salt","saguaro-epi dup","09/04/17 00:00:00","09/04/17 00:00:00",,,5.0370000000000004e-01,,,,,,
1.0077000000000000e+04,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","09/04/17 00:00:00","09/04/17 00:00:00",,,2.6479999999999998e-01,,,,,,
1.0078000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","09/04/17 00:00:00","09/04/17 00:00:00",,,3.6620000000000003e-01,,,,,,
1.0079000000000000e+04,"SRNR","Salt River Near Roosevelt Inlet","salt","SRNR","09/04/17 00:00:00","09/04/17 00:00:00",,,,,,,,,
1.0080000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","09/04/17 00:00:00","09/04/17 00:00:00",,,3.1790000000000002e-01,,,,,,
1.0081000000000000e+04,"UH OUT","Union Hills Treated Water","cap","Union Hills Outlet","09/04/17 00:00:00","09/04/17 00:00:00",,,2.6550000000000001e-01,,,,,,
1.0082000000000000e+04,"NP IN","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","09/04/17 00:00:00","09/04/17 00:00:00",,,3.1900000000000001e-01,,,,,,
1.0083000000000000e+04,"NP OUT","Tempe's North Plant treated water","tempe","north plant outlet","09/04/17 00:00:00","09/04/17 00:00:00",,,2.5609999999999999e-01,,,,,,
1.0084000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.3410000000000001e-01,,,,,,
1.0085000000000000e+04,"SPT OUT","Tempe's South Plant treated water","tempe","STP Out","09/04/17 00:00:00","09/04/17 00:00:00",,,2.6310000000000000e-01,,,,,,
1.0086000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.6299999999999999e-01,,,,,,
1.0087000000000000e+04,"GR OUT","Greenway WTP Outlet","srp","Green Out","09/04/17 00:00:00","09/04/17 00:00:00",,,3.6490000000000000e-01,,,,,,
1.0088000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.5089999999999999e-01,,,,,,
1.0089000000000000e+04,"GL OUT","Glendale WTP Outlet",,"Glen Out","09/04/17 00:00:00","09/04/17 00:00:00",,,2.6360000000000000e-01,,,,,,
1.0090000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","09/04/17 00:00:00","09/04/17 00:00:00",,,2.8389999999999999e-01,,,,,,
1.0091000000000000e+04,"AN OUT","Anthem WTP outlet",,"anthem","09/04/17 00:00:00","09/04/17 00:00:00",,,2.5900000000000001e-01,,,,,,
1.0092000000000000e+04,"R14","24th St. WTP Inlet","srp","24th In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.0180000000000001e-01,,,,,,
1.0093000000000000e+04,"R15","24th St. WTP Outlet","srp","24th Out","09/04/17 00:00:00","09/04/17 00:00:00",,,2.4770000000000000e-01,,,,,,
1.0094000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","09/04/17 00:00:00","09/04/17 00:00:00",,,2.8839999999999999e-01,,,,,,
1.0095000000000000e+04,"CH OUT","Chandler WTP outlet",,"chandler","09/04/17 00:00:00","09/04/17 00:00:00",,,2.4590000000000001e-01,,,,,,
1.0096000000000000e+04,"R3","Waddell Canal","cap","waddell canal","09/04/17 00:00:00","09/04/17 00:00:00",,,2.9699999999999999e-01,,,,,,
1.0097000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","09/04/17 00:00:00","09/04/17 00:00:00",,,3.2749999999999999e+00,,,,,,
1.0098000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","09/04/17 00:00:00","09/04/17 00:00:00",,,3.1790000000000002e-01,,,,,,
1.0099000000000000e+04,"SGPS","Salt Gila",,"Salt Gila","09/04/17 00:00:00","09/04/17 00:00:00",,,3.9960000000000001e-01,,,,,,
1.0100000000000000e+04,"MTO","Mesa Turnout",,"Mesa Turnout","09/04/17 00:00:00","09/04/17 00:00:00",,,3.4989999999999999e-01,,,,,,
1.0101000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","09/04/17 00:00:00","09/04/17 00:00:00",,,3.2510000000000000e-01,,,,,,
1.0102000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","09/04/17 00:00:00","09/04/17 00:00:00",,,3.6620000000000003e-01,,,,,,
1.0103000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","09/04/17 00:00:00","09/04/17 00:00:00",,,3.5049999999999998e-01,,,,,,
1.0104000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","09/04/17 00:00:00","09/04/17 00:00:00",,,2.9370000000000002e-01,,,,,,
1.0105000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","09/04/17 00:00:00","09/04/17 00:00:00",,,2.9270000000000002e-01,,,,,,
1.0106000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","09/04/17 00:00:00","09/04/17 00:00:00",,,3.0270000000000002e-01,,,,,,
1.0107000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","09/04/17 00:00:00","09/04/17 00:00:00",,,3.1390000000000001e-01,,,,,,
1.0108000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","09/04/17 00:00:00","09/04/17 00:00:00",,,2.7720000000000000e-01,,,,,,
1.0109000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","09/04/17 00:00:00","09/04/17 00:00:00",,,2.8360000000000002e-01,,,,,,
1.0110000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.5089999999999999e-01,,,,,,
1.0111000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.6299999999999999e-01,,,,,,
1.0112000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","09/04/17 00:00:00","09/04/17 00:00:00",,,2.9730000000000001e-01,,,,,,
1.0113000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","09/04/17 00:00:00","09/04/17 00:00:00",,,3.2619999999999999e-01,,,,,,
1.0114000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","09/04/17 00:00:00","09/04/17 00:00:00",,,3.3410000000000001e-01,,,,,,
1.0115000000000000e+04,"HOC","Head of the Consolidated Canal","az canal",,"09/04/17 00:00:00","09/04/17 00:00:00",,,3.2560000000000000e-01,,,,,,
1.0116000000000000e+04,"MOC","Middle of the Consolidated canal","az canal","Mesa Turnout","09/04/17 00:00:00","09/04/17 00:00:00",,,2.5619999999999998e-01,,,,,,
1.0117000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","09/04/17 00:00:00","09/04/17 00:00:00",,,2.8839999999999999e-01,,,,,,
1.0118000000000000e+04,"HAV","Havasu lake Sample",,"Havasu  ","10/02/17 00:00:00","10/02/17 00:00:00",,,4.6600000000000003e-01,,,,,,
1.0119000000000000e+04,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","10/02/17 00:00:00","10/02/17 00:00:00",,,4.5279999999999998e-01,,,,,,
1.0120000000000000e+04,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","10/02/17 00:00:00","10/02/17 00:00:00",,,3.3939999999999998e-01,,,,,,
1.0121000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","10/02/17 00:00:00","10/02/17 00:00:00",,,,,,,,,
1.0122000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","10/02/17 00:00:00","10/02/17 00:00:00",,,5.0509999999999999e-01,,,,,,
1.0123000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","10/02/17 00:00:00","10/02/17 00:00:00",,,,,,,,,
1.0124000000000000e+04,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","10/02/17 00:00:00","10/02/17 00:00:00",,,,,,,,,
1.0125000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","10/02/17 00:00:00","10/02/17 00:00:00",,,,,,,,,
1.0126000000000000e+04,"R9A-DUP","Saguaro Lake near inlet","salt","saguaro-epi dup","10/02/17 00:00:00","10/02/17 00:00:00",,,,,,,,,
1.0127000000000000e+04,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","10/02/17 00:00:00","10/02/17 00:00:00",,,,,,,,,
1.0128000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","10/02/17 00:00:00","10/02/17 00:00:00",,,3.9870000000000000e-01,,,,,,
1.0129000000000000e+04,"SRNR","Salt River Near Roosevelt Inlet","salt","SRNR","10/02/17 00:00:00","10/02/17 00:00:00",,,3.9910000000000001e-01,,,,,,
1.0130000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","10/02/17 00:00:00","10/02/17 00:00:00",,,3.9019999999999999e-01,,,,,,
1.0131000000000000e+04,"UH OUT","Union Hills Treated Water","cap","Union Hills Outlet","10/02/17 00:00:00","10/02/17 00:00:00",,,3.3729999999999999e-01,,,,,,
1.0132000000000000e+04,"NP IN","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","10/02/17 00:00:00","10/02/17 00:00:00",,,3.1700000000000000e-01,,,,,,
1.0133000000000000e+04,"NP OUT","Tempe's North Plant treated water","tempe","north plant outlet","10/02/17 00:00:00","10/02/17 00:00:00",,,7.2809999999999997e-01,,,,,,
1.0134000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.8150000000000001e-01,,,,,,
1.0135000000000000e+04,"SPT OUT","Tempe's South Plant treated water","tempe","STP Out","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5749999999999998e-01,,,,,,
1.0136000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.7690000000000001e-01,,,,,,
1.0137000000000000e+04,"GR OUT","Greenway WTP Outlet","srp","Green Out","10/02/17 00:00:00","10/02/17 00:00:00",,,3.2090000000000002e-01,,,,,,
1.0138000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5070000000000001e-01,,,,,,
1.0139000000000000e+04,"GL OUT","Glendale WTP Outlet",,"Glen Out","10/02/17 00:00:00","10/02/17 00:00:00",,,2.3760000000000001e-01,,,,,,
1.0140000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","10/02/17 00:00:00","10/02/17 00:00:00",,,3.8150000000000001e-01,,,,,,
1.0141000000000000e+04,"AN OUT","Anthem WTP outlet",,"anthem","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5039999999999999e-01,,,,,,
1.0142000000000000e+04,"R14","24th St. WTP Inlet","srp","24th In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.1119999999999998e-01,,,,,,
1.0143000000000000e+04,"R15","24th St. WTP Outlet","srp","24th Out","10/02/17 00:00:00","10/02/17 00:00:00",,,2.1110000000000001e-01,,,,,,
1.0144000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5410000000000003e-01,,,,,,
1.0145000000000000e+04,"CH OUT","Chandler WTP outlet",,"chandler","10/02/17 00:00:00","10/02/17 00:00:00",,,2.4709999999999999e-01,,,,,,
1.0146000000000000e+04,"R3","Waddell Canal","cap","waddell canal","10/02/17 00:00:00","10/02/17 00:00:00",,,3.9210000000000000e-01,,,,,,
1.0147000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","10/02/17 00:00:00","10/02/17 00:00:00",,,3.8150000000000001e-01,,,,,,
1.0148000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","10/02/17 00:00:00","10/02/17 00:00:00",,,3.9019999999999999e-01,,,,,,
1.0149000000000000e+04,"SGPS","Salt Gila",,"Salt Gila","10/02/17 00:00:00","10/02/17 00:00:00",,,4.4460000000000000e-01,,,,,,
1.0150000000000000e+04,"MTO","Mesa Turnout",,"Mesa Turnout","10/02/17 00:00:00","10/02/17 00:00:00",,,4.1689999999999999e-01,,,,,,
1.0151000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","10/02/17 00:00:00","10/02/17 00:00:00",,,3.6980000000000002e-01,,,,,,
1.0152000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","10/02/17 00:00:00","10/02/17 00:00:00",,,3.9870000000000000e-01,,,,,,
1.0153000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","10/02/17 00:00:00","10/02/17 00:00:00",,,5.0509999999999999e-01,,,,,,
1.0154000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","10/02/17 00:00:00","10/02/17 00:00:00",,,3.6109999999999998e-01,,,,,,
1.0155000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","10/02/17 00:00:00","10/02/17 00:00:00",,,3.7330000000000002e-01,,,,,,
1.0156000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","10/02/17 00:00:00","10/02/17 00:00:00",,,3.6399999999999999e-01,,,,,,
1.0157000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","10/02/17 00:00:00","10/02/17 00:00:00",,,2.8020000000000000e-01,,,,,,
1.0158000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","10/02/17 00:00:00","10/02/17 00:00:00",,,3.2329999999999998e-01,,,,,,
1.0159000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","10/02/17 00:00:00","10/02/17 00:00:00",,,3.0559999999999998e-01,,,,,,
1.0160000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5070000000000001e-01,,,,,,
1.0161000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.7690000000000001e-01,,,,,,
1.0162000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","10/02/17 00:00:00","10/02/17 00:00:00",,,3.6990000000000001e-01,,,,,,
1.0163000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","10/02/17 00:00:00","10/02/17 00:00:00",,,3.7369999999999998e-01,,,,,,
1.0164000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","10/02/17 00:00:00","10/02/17 00:00:00",,,3.8150000000000001e-01,,,,,,
1.0165000000000000e+04,"HOC","Head of the Consolidated Canal","az canal",,"10/02/17 00:00:00","10/02/17 00:00:00",,,3.9539999999999997e-01,,,,,,
1.0166000000000000e+04,"MOC","Middle of the Consolidated canal","az canal","Mesa Turnout","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5460000000000003e-01,,,,,,
1.0167000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","10/02/17 00:00:00","10/02/17 00:00:00",,,3.5410000000000003e-01,,,,,,
1.0168000000000000e+04,"HAV","Havasu lake Sample",,"Havasu  ","11/06/17 00:00:00","11/06/17 00:00:00",,,3.8250000000000001e-01,,,,,,
1.0169000000000000e+04,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","11/06/17 00:00:00","11/06/17 00:00:00",,,3.6820000000000003e-01,,,,,,
1.0170000000000000e+04,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","11/06/17 00:00:00","11/06/17 00:00:00",,,3.3239999999999997e-01,,,,,,
1.0171000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","11/06/17 00:00:00","11/06/17 00:00:00",,,,,,,,,
1.0172000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","11/06/17 00:00:00","11/06/17 00:00:00",,,5.3620000000000001e-01,,,,,,
1.0173000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","11/06/17 00:00:00","11/06/17 00:00:00",,,5.4339999999999999e-01,,,,,,
1.0174000000000000e+04,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","11/06/17 00:00:00","11/06/17 00:00:00",,,7.2709999999999997e-01,,,,,,
1.0175000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","11/06/17 00:00:00","11/06/17 00:00:00",,,5.8530000000000004e-01,,,,,,
1.0176000000000000e+04,"R9A-DUP","Saguaro Lake near inlet","salt","saguaro-epi dup","11/06/17 00:00:00","11/06/17 00:00:00",,,5.4910000000000003e-01,,,,,,
1.0177000000000000e+04,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","11/06/17 00:00:00","11/06/17 00:00:00",,,7.0850000000000002e-01,,,,,,
1.0178000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","11/06/17 00:00:00","11/06/17 00:00:00",,,3.5539999999999999e-01,,,,,,
1.0179000000000000e+04,"SRNR","Salt River Near Roosevelt Inlet","salt","SRNR","11/06/17 00:00:00","11/06/17 00:00:00",,,,,,,,,
1.0180000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","11/06/17 00:00:00","11/06/17 00:00:00",,,5.0149999999999995e-01,,,,,,
1.0181000000000000e+04,"UH OUT","Union Hills Treated Water","cap","Union Hills Outlet","11/06/17 00:00:00","11/06/17 00:00:00",,,4.4219999999999998e-01,,,,,,
1.0182000000000000e+04,"NP IN","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","11/06/17 00:00:00","11/06/17 00:00:00",,,5.7860000000000000e-01,,,,,,
1.0183000000000000e+04,"NP OUT","Tempe's North Plant treated water","tempe","north plant outlet","11/06/17 00:00:00","11/06/17 00:00:00",,,1.2760000000000000e+00,,,,,,
1.0184000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","11/06/17 00:00:00","11/06/17 00:00:00",,,,,,,,,
1.0185000000000000e+04,"SPT OUT","Tempe's South Plant treated water","tempe","STP Out","11/06/17 00:00:00","11/06/17 00:00:00",,,,,,,,,
1.0186000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","11/06/17 00:00:00","11/06/17 00:00:00",,,7.0179999999999998e-01,,,,,,
