ID,site number,site location,cluster name,site acronym,date,month,depth (m),T (C),DO (mg/l),pH,Secchi Disk (m),samples collected,sample type,comments
1.2009000000000000e+04,"R9-20","Saguaro Lake near inlet","salt","saguaro-20m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2010000000000000e+04,"R9-25","Saguaro Lake near inlet","salt","saguaro-25m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2011000000000000e+04,"R9-30","Saguaro Lake near inlet","salt","saguaro-30m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2012000000000000e+04,"R9-35","Saguaro Lake near inlet","salt","saguaro-35m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2013000000000000e+04,"R9-40","Saguaro Lake near inlet","salt","saguaro-40m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2014000000000000e+04,"R9-45","Saguaro Lake near inlet","salt","saguaro-45m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2015000000000000e+04,"R9-50","Saguaro Lake near inlet","salt","saguaro-50m","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2016000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2017000000000000e+04,"Havasu 1","Havasu lake Sample",,"Havasu 1","11/16/11 00:00:00","11/16/11 00:00:00",,,,,,,,
1.2018000000000000e+04,"R3","Waddell Canal","cap","waddell canal","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2019000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2020000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2021000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2022000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2023000000000000e+04,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2024000000000000e+04,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2025000000000000e+04,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2026000000000000e+04,"R17","Deer Valley WTP treated water","srp","deer valley-treated","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2027000000000000e+04,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2028000000000000e+04,"R19","Val Vista WTP treated water","srp","val vista-treated","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2029000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2030000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2031000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2032000000000000e+04,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2033000000000000e+04,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2034000000000000e+04,"UH In","Union Hills Inlet","cap","Union Hills Inlet","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2035000000000000e+04,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2036000000000000e+04,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2037000000000000e+04,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2038000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2039000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2040000000000000e+04,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2041000000000000e+04,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2042000000000000e+04,"Glen In","Glendale WTP inlet",,"Glen In","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2043000000000000e+04,"Glen Out","Glendale WTP outlet",,"Glen Out","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2044000000000000e+04,"Green In","Greenway WTP Inlet","srp","Green In","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2045000000000000e+04,"Green Out","Greenway WTP Outlet","srp","Green Out","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2046000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2047000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2048000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2049000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2050000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2051000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2052000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2053000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2054000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2055000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2056000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2057000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2058000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2059000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2060000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2061000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2062000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2063000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2064000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2065000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2066000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","12/05/11 00:00:00","12/05/11 00:00:00",,,,,,,,
1.2067000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-0m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4100000000000000e+01,8.0999999999999996e+00,,4.0000000000000000e+00,,,
1.2068000000000000e+04,"R6-5","Bartlett Reservoir near outlet","verde","bartlett-5m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4199999999999999e+01,7.5999999999999996e+00,,,,,
1.2069000000000000e+04,"R6-10","Bartlett Reservoir near outlet","verde","bartlett-10m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4300000000000001e+01,7.5000000000000000e+00,,,,,
1.2070000000000000e+04,"R6-15","Bartlett Reservoir near outlet","verde","bartlett-15m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4300000000000001e+01,7.4000000000000004e+00,,,,,
1.2071000000000000e+04,"R6-20","Bartlett Reservoir near outlet","verde","bartlett-20m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4300000000000001e+01,7.7000000000000002e+00,,,,,
1.2072000000000000e+04,"R6-25","Bartlett Reservoir near outlet","verde","bartlett-25m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4199999999999999e+01,7.5000000000000000e+00,,,,,
1.2073000000000000e+04,"R6-30","Bartlett Reservoir near outlet","verde","bartlett-30m","12/07/11 00:00:00","12/07/11 00:00:00",,1.4000000000000000e+01,6.7999999999999998e+00,,,,,
1.2074000000000000e+04,"R6-35","Bartlett Reservoir near outlet","verde","bartlett-35m","12/07/11 00:00:00","12/07/11 00:00:00",,1.3900000000000000e+01,7.0000000000000000e+00,,,,,
1.2075000000000000e+04,"R6-40","Bartlett Reservoir near outlet","verde","bartlett-40m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2076000000000000e+04,"R6-45","Bartlett Reservoir near outlet","verde","bartlett-45m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2077000000000000e+04,"R6-50","Bartlett Reservoir near outlet","verde","bartlett-50m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2078000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-0m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5400000000000000e+01,6.7999999999999998e+00,,3.3999999999999999e+00,,,
1.2079000000000000e+04,"R9-5","Saguaro Lake near inlet","salt","saguaro-5m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5500000000000000e+01,8.0999999999999996e+00,,,,,
1.2080000000000000e+04,"R9-10","Saguaro Lake near inlet","salt","saguaro-10m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5500000000000000e+01,6.9000000000000004e+00,,,,,
1.2081000000000000e+04,"R9-15","Saguaro Lake near inlet","salt","saguaro-15m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5500000000000000e+01,6.5999999999999996e+00,,,,,
1.2082000000000000e+04,"R9-20","Saguaro Lake near inlet","salt","saguaro-20m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5500000000000000e+01,6.7999999999999998e+00,,,,,
1.2083000000000000e+04,"R9-25","Saguaro Lake near inlet","salt","saguaro-25m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5600000000000000e+01,6.7000000000000002e+00,,,,,
1.2084000000000000e+04,"R9-30","Saguaro Lake near inlet","salt","saguaro-30m","12/07/11 00:00:00","12/07/11 00:00:00",,1.5600000000000000e+01,6.7000000000000002e+00,,,,,
1.2085000000000000e+04,"R9-35","Saguaro Lake near inlet","salt","saguaro-35m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2086000000000000e+04,"R9-40","Saguaro Lake near inlet","salt","saguaro-40m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2087000000000000e+04,"R9-45","Saguaro Lake near inlet","salt","saguaro-45m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2088000000000000e+04,"R9-50","Saguaro Lake near inlet","salt","saguaro-50m","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2089000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2090000000000000e+04,"Havasu 1","Havasu lake Sample",,"Havasu 1","12/07/11 00:00:00","12/07/11 00:00:00",,,,,,,,
1.2091000000000000e+04,"R3","Waddell Canal","cap","waddell canal","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2092000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2093000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2094000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2095000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2096000000000000e+04,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2097000000000000e+04,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2098000000000000e+04,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2099000000000000e+04,"R17","Deer Valley WTP treated water","srp","deer valley-treated","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2100000000000000e+04,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2101000000000000e+04,"R19","Val Vista WTP treated water","srp","val vista-treated","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2102000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2103000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2104000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2105000000000000e+04,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2106000000000000e+04,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2107000000000000e+04,"UH In","Union Hills Inlet","cap","Union Hills Inlet","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2108000000000000e+04,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2109000000000000e+04,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2110000000000000e+04,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2111000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2112000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2113000000000000e+04,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2114000000000000e+04,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2115000000000000e+04,"Glen In","Glendale WTP inlet",,"Glen In","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2116000000000000e+04,"Glen Out","Glendale WTP outlet",,"Glen Out","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2117000000000000e+04,"Green In","Greenway WTP Inlet","srp","Green In","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2118000000000000e+04,"Green Out","Greenway WTP Outlet","srp","Green Out","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2119000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2120000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2121000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2122000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2123000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2124000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2125000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2126000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2127000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2128000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2129000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2130000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2131000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2132000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2133000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2134000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2135000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2136000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2137000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2138000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2139000000000000e+04,"R2","Lake Pleasant integrated sample","cap","pleasant","01/09/11 00:00:00","01/09/11 00:00:00",,,,,,,,
1.2140000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-0m","01/10/11 00:00:00","01/10/11 00:00:00",,1.1199999999999999e+01,9.5000000000000000e+00,,2.3999999999999999e+00,,,
1.2141000000000000e+04,"R6-5","Bartlett Reservoir near outlet","verde","bartlett-5m","01/10/11 00:00:00","01/10/11 00:00:00",,1.1100000000000000e+01,9.5999999999999996e+00,,,,,
1.2142000000000000e+04,"R6-10","Bartlett Reservoir near outlet","verde","bartlett-10m","01/10/11 00:00:00","01/10/11 00:00:00",,1.1100000000000000e+01,9.5999999999999996e+00,,,,,
1.2143000000000000e+04,"R6-15","Bartlett Reservoir near outlet","verde","bartlett-15m","01/10/11 00:00:00","01/10/11 00:00:00",,1.1000000000000000e+01,9.0999999999999996e+00,,,,,
1.2144000000000000e+04,"R6-20","Bartlett Reservoir near outlet","verde","bartlett-20m","01/10/11 00:00:00","01/10/11 00:00:00",,1.0900000000000000e+01,1.0500000000000000e+01,,,,,
1.2145000000000000e+04,"R6-25","Bartlett Reservoir near outlet","verde","bartlett-25m","01/10/11 00:00:00","01/10/11 00:00:00",,1.0600000000000000e+01,8.0000000000000000e+00,,,,,
1.2146000000000000e+04,"R6-30","Bartlett Reservoir near outlet","verde","bartlett-30m","01/10/11 00:00:00","01/10/11 00:00:00",,1.0500000000000000e+01,8.0999999999999996e+00,,,,,
1.2147000000000000e+04,"R6-35","Bartlett Reservoir near outlet","verde","bartlett-35m","01/10/11 00:00:00","01/10/11 00:00:00",,1.0400000000000000e+01,8.3000000000000007e+00,,,,,
1.2148000000000000e+04,"R6-40","Bartlett Reservoir near outlet","verde","bartlett-40m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2149000000000000e+04,"R6-45","Bartlett Reservoir near outlet","verde","bartlett-45m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2150000000000000e+04,"R6-50","Bartlett Reservoir near outlet","verde","bartlett-50m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2151000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-0m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2699999999999999e+01,8.0000000000000000e+00,,3.3999999999999999e+00,,,
1.2152000000000000e+04,"R9-5","Saguaro Lake near inlet","salt","saguaro-5m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2800000000000001e+01,8.1999999999999993e+00,,,,,
1.2153000000000000e+04,"R9-10","Saguaro Lake near inlet","salt","saguaro-10m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2800000000000001e+01,8.3000000000000007e+00,,,,,
1.2154000000000000e+04,"R9-15","Saguaro Lake near inlet","salt","saguaro-15m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2800000000000001e+01,7.9000000000000004e+00,,,,,
1.2155000000000000e+04,"R9-20","Saguaro Lake near inlet","salt","saguaro-20m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2800000000000001e+01,8.3000000000000007e+00,,,,,
1.2156000000000000e+04,"R9-25","Saguaro Lake near inlet","salt","saguaro-25m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2800000000000001e+01,7.9000000000000004e+00,,,,,
1.2157000000000000e+04,"R9-30","Saguaro Lake near inlet","salt","saguaro-30m","01/10/11 00:00:00","01/10/11 00:00:00",,1.2699999999999999e+01,8.0000000000000000e+00,,,,,
1.2158000000000000e+04,"R9-35","Saguaro Lake near inlet","salt","saguaro-35m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2159000000000000e+04,"R9-40","Saguaro Lake near inlet","salt","saguaro-40m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2160000000000000e+04,"R9-45","Saguaro Lake near inlet","salt","saguaro-45m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2161000000000000e+04,"R9-50","Saguaro Lake near inlet","salt","saguaro-50m","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2162000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2163000000000000e+04,"Havasu 1","Havasu lake Sample",,"Havasu 1","01/10/11 00:00:00","01/10/11 00:00:00",,,,,,,,
1.2164000000000000e+04,"R3","Waddell Canal","cap","waddell canal","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2165000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2166000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2167000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2168000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2169000000000000e+04,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2170000000000000e+04,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2171000000000000e+04,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2172000000000000e+04,"R17","Deer Valley WTP treated water","srp","deer valley-treated","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2173000000000000e+04,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2174000000000000e+04,"R19","Val Vista WTP treated water","srp","val vista-treated","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2175000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2176000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2177000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2178000000000000e+04,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2179000000000000e+04,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2180000000000000e+04,"UH In","Union Hills Inlet","cap","Union Hills Inlet","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2181000000000000e+04,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2182000000000000e+04,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2183000000000000e+04,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2184000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2185000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2186000000000000e+04,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
1.2187000000000000e+04,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","02/06/12 00:00:00","02/06/12 00:00:00",,,,,,,,
